Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
493,Daniel Theis,C,31,TOT,60,1015,,,,2%,98%,3.8,0.3,11,8,76,14,20,9,148,4,27
493,Daniel Theis,C,31,IND,1,8,,,,100%,,-5.8,-8.9,0,0,0,0,0,1,0,0,1
493,Daniel Theis,C,31,LAC,59,1007,,,,1%,99%,3.8,0.3,11,8,76,14,20,8,148,4,26
494,Cam Thomas,SG,22,BRK,66,2075,10%,69%,21%,1%,,-6.2,-6.7,44,40,69,9,155,15,458,35,78
495,Isaiah Thomas,PG,34,PHO,6,19,100%,,,,,-24.4,-27.8,0,0,0,0,0,0,7,0,2
496,Amen Thompson,SF,21,HOU,62,1388,,22%,46%,31%,,2.4,1.9,40,32,63,9,82,12,395,27,38
497,Ausar Thompson,SF,21,DET,63,1583,,2%,70%,28%,,-5.6,5.5,36,35,75,5,61,23,288,15,33
498,Klay Thompson,SF,33,GSW,77,2284,,29%,61%,10%,,-0.5,-7.6,65,24,78,15,58,2,404,15,27
499,Tristan Thompson,C,32,CLE,49,549,,,,13%,87%,0.5,-2.5,6,8,23,9,16,0,129,3,12
500,JT Thor,PF,21,CHO,63,781,,1%,7%,64%,28%,-3.7,8.6,4,6,49,1,10,1,73,2,15
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
501,Matisse Thybulle,SF,26,POR,65,1487,,30%,65%,5%,,-7.5,3.1,24,9,47,3,14,14,212,2,12
502,Xavier Tillman Sr.,C-PF,25,TOT,54,974,,,,43%,57%,-1.6,0.6,14,10,43,8,22,0,195,4,23
502,Xavier Tillman Sr.,C,25,MEM,34,700,,,,39%,62%,-6.3,1.2,13,9,33,6,18,0,142,3,20
502,Xavier Tillman Sr.,PF,25,BOS,20,274,,,,56%,44%,10.2,-1.1,1,1,10,2,4,0,53,1,3
503,Jacob Toppin,SF,23,NYK,9,38,,,37%,63%,,-33.6,-38.7,0,0,2,0,1,0,8,0,1
504,Obi Toppin,PF,25,IND,82,1730,,,,89%,11%,4.0,1.9,32,15,76,14,49,4,297,16,30
505,Juan Toscano-Anderson,SF,30,SAC,11,53,,17%,68%,15%,,-1.4,-2.8,2,0,7,0,0,0,10,0,2
506,Karl-Anthony Towns,PF,28,MIN,62,2026,,,1%,94%,5%,6.4,-0.2,72,36,105,52,138,10,434,39,67
507,Gary Trent Jr.,SG,25,TOR,71,1994,4%,76%,19%,1%,,-5.2,2.5,21,10,41,8,41,7,275,13,31
508,Oscar Tshiebwe,PF,24,IND,8,42,,,,21%,79%,11.8,8.9,0,0,3,0,4,0,5,0,4
509,P.J. Tucker,PF,38,TOT,31,486,,,50%,44%,6%,-0.2,-4.5,5,0,29,1,2,5,42,1,2
509,P.J. Tucker,PF,38,PHI,3,66,,,88%,12%,,22.9,20.2,1,0,7,0,0,1,0,0,0
509,P.J. Tucker,PF,38,LAC,28,420,,,44%,50%,7%,-3.9,-8.3,4,0,22,1,2,4,42,1,2
510,Myles Turner,C,27,IND,77,2076,,,,,100%,4.7,3.5,21,34,133,43,165,10,233,45,42
511,Hunter Tyson,PF,23,DEN,18,48,,,16%,69%,16%,4.7,-0.9,0,1,6,1,0,0,6,0,0
512,Stanley Umude,SG,24,DET,24,307,,13%,66%,21%,,-10.6,-1.9,7,4,26,1,13,4,24,3,4
513,Jonas Valančiūnas,C,31,NOP,82,1925,,,,,100%,4.2,-1.0,30,22,116,41,100,2,403,17,47
514,Jarred Vanderbilt,PF,24,LAL,29,581,,14%,68%,18%,1%,4.6,4.9,11,7,22,5,20,11,86,6,13
515,Fred VanVleet,PG,29,HOU,73,2684,84%,16%,,,,3.0,5.4,84,30,85,8,82,27,1391,18,32
516,Devin Vassell,SG,23,SAS,68,2248,9%,82%,9%,,,-6.4,-0.2,64,28,34,7,98,8,667,31,34
517,Sasha Vezenkov,PF,28,SAC,42,511,,,30%,64%,6%,0.7,-0.7,4,4,16,2,7,2,49,1,9
518,Gabe Vincent,PG,27,LAL,11,218,38%,62%,,,,6.3,6.2,3,2,10,0,1,3,48,0,2
519,Nikola Vučević,C,33,CHI,76,2610,,,,8%,92%,-3.6,-6.3,54,37,124,19,59,3,623,19,48
520,Tristan Vukcevic,C,20,WAS,10,153,,,,,100%,10.7,20.8,4,2,16,2,12,1,31,4,3
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
521,Dean Wade,PF,27,CLE,54,1108,,,7%,88%,5%,10.1,10.4,8,8,53,1,10,12,106,2,3
522,Franz Wagner,SF,22,ORL,72,2337,,4%,85%,11%,,4.3,6.2,61,48,74,18,143,34,635,34,77
523,Moritz Wagner,C,26,ORL,80,1415,,,,1%,100%,2.5,1.1,19,34,62,33,112,27,235,36,40
524,Ish Wainright,SF,29,TOT,11,62,,19%,34%,43%,4%,-2.0,4.1,1,0,3,1,1,0,2,0,0
524,Ish Wainright,SF,29,POR,7,46,,19%,34%,47%,,-0.8,8.7,1,0,2,0,1,0,0,0,0
524,Ish Wainright,SF,29,PHO,4,16,,21%,34%,31%,15%,-5.5,-8.8,0,0,1,1,0,0,2,0,0
525,Jabari Walker,SF,21,POR,72,1700,,2%,35%,58%,6%,-10.8,-2.5,17,26,80,13,81,13,168,21,63
526,Jarace Walker,PF,20,IND,33,340,,,27%,67%,7%,3.3,0.4,12,5,17,0,3,2,89,1,1
527,Lonnie Walker IV,SG,25,BRK,58,1011,20%,67%,13%,,,0.2,4.3,17,14,40,4,26,3,182,5,23
528,Cason Wallace,SG,20,OKC,82,1692,29%,36%,34%,1%,,5.7,-3.9,22,14,71,2,20,3,282,3,23
529,Jordan Walsh,SF,19,BOS,9,83,,20%,69%,12%,,30.2,19.3,0,1,4,1,1,1,13,0,0
530,T.J. Warren,SF,30,MIN,11,125,,3%,28%,69%,,19.4,13.3,1,0,6,1,2,0,22,0,1
531,P.J. Washington,PF,25,TOT,73,2221,,,3%,80%,17%,-3.0,2.8,50,24,109,15,72,9,336,22,42
531,P.J. Washington,PF,25,CHO,44,1286,,,3%,68%,28%,-11.2,-0.9,37,16,72,10,46,7,232,17,27
531,P.J. Washington,PF,25,DAL,29,935,,,2%,97%,2%,8.2,8.0,13,8,37,5,26,2,104,5,15
532,TyTy Washington Jr.,PG,22,MIL,11,56,73%,27%,,,,-11.3,-14.3,0,2,1,0,0,0,12,0,0
533,Yuta Watanabe,SF,29,TOT,34,464,2%,11%,45%,43%,,-8.5,-10.7,12,5,32,0,7,2,36,1,6
533,Yuta Watanabe,SF,29,PHO,29,382,,,49%,51%,,-5.9,-10.2,9,5,28,0,6,2,24,1,4
533,Yuta Watanabe,SF,29,MEM,5,82,9%,62%,26%,4%,,-20.3,-13.2,3,0,4,0,1,0,12,0,2
534,Lindy Waters III,SG,26,OKC,38,280,9%,44%,33%,15%,,-7.5,-16.6,4,1,15,0,1,0,62,1,1
535,Trendon Watford,PF,23,BRK,63,856,,,4%,67%,29%,-3.8,-1.0,28,17,58,11,48,4,186,14,25
536,Peyton Watson,SF,21,DEN,80,1488,,1%,37%,61%,,-0.2,-9.2,22,19,94,9,54,2,205,8,32
537,Victor Wembanyama,C,20,SAS,71,2106,,,,,100%,-3.1,7.0,123,90,90,17,173,17,620,45,27
538,Blake Wesley,SG,20,SAS,61,876,37%,57%,6%,,,-7.9,-1.9,38,9,51,3,41,0,415,6,15
539,Russell Westbrook,PG,35,LAC,68,1529,93%,7%,,,,4.4,1.4,95,35,47,6,81,6,697,19,43
540,Coby White,PG,23,CHI,79,2881,85%,15%,,,,-0.8,2.1,73,58,99,12,113,50,983,25,66
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
541,Derrick White,SG,29,BOS,73,2381,20%,76%,4%,,,12.4,2.9,69,21,79,13,73,27,910,19,28
542,Jack White,SF,26,MEM,4,64,,7%,39%,45%,9%,-22.3,-15.2,2,0,3,0,0,0,3,0,0
543,Cam Whitmore,SF,19,HOU,47,880,,2%,49%,46%,3%,-1.5,-3.5,16,20,34,6,55,1,74,8,33
544,Aaron Wiggins,SG,25,OKC,78,1228,13%,49%,28%,10%,,7.5,-0.6,24,21,57,5,38,5,201,9,33
545,Andrew Wiggins,SF,28,GSW,71,1920,,,66%,34%,,-0.6,-6.5,33,34,77,9,95,11,312,13,45
546,Lindell Wigginton,PG,25,MIL,3,8,100%,,,,,-52.7,-55.6,1,0,1,0,1,0,0,0,0
547,Alondes Williams,SG,24,MIA,7,16,61%,39%,,,,-57.1,-59.4,0,2,1,0,1,0,0,1,1
548,Brandon Williams,PG,24,DAL,17,113,100%,,,,,-22.6,-25.5,5,1,4,0,10,3,38,3,5
549,Grant Williams,PF,25,TOT,76,2130,,,13%,67%,20%,-5.1,-3.0,39,29,111,26,57,30,424,16,28
549,Grant Williams,PF,25,DAL,47,1242,,,1%,84%,15%,-3.7,-8.4,16,17,70,12,23,9,206,6,16
549,Grant Williams,PF,25,CHO,29,888,,1%,29%,43%,27%,-7.1,4.5,23,12,41,14,34,21,218,10,12
550,Jalen Williams,PF,22,OKC,71,2223,,1%,14%,83%,2%,8.6,1.5,56,42,85,12,105,21,783,22,51
551,Jaylin Williams,C,21,OKC,69,897,,,,10%,90%,7.2,-0.9,21,4,55,7,19,20,269,5,10
552,Jeenathan Williams,SG,24,HOU,22,129,23%,74%,3%,,,9.6,8.8,2,0,7,0,8,0,16,3,8
553,Kenrich Williams,PF,29,OKC,69,1029,,1%,5%,60%,33%,10.2,3.0,19,8,59,4,3,18,230,0,18
554,Malik Williams,C,25,TOR,7,107,,,,,100%,-23.6,-17.6,1,0,7,2,1,0,5,0,7
555,Mark Williams,C,22,CHO,19,508,,,,,100%,-0.8,11.3,5,2,26,7,30,0,57,4,18
556,Patrick Williams,PF,22,CHI,43,1174,,,,93%,7%,-0.7,1.1,25,22,45,4,33,2,166,4,28
557,Robert Williams,C,26,POR,6,119,,,,18%,82%,-12.2,-3.0,2,2,12,2,5,0,12,3,4
558,Vince Williams Jr.,SG,23,MEM,52,1436,43%,55%,2%,,,-3.3,6.3,48,27,49,6,45,28,430,5,22
559,Ziaire Williams,SF,22,MEM,51,1038,,23%,69%,8%,,-10.9,-4.9,30,21,46,4,33,20,178,6,27
560,Zion Williamson,PF,23,NOP,70,2207,,,1%,86%,14%,2.4,-5.2,78,75,90,28,271,3,924,79,121
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
561,D.J. Wilson,PF,27,PHI,2,15,,,,16%,84%,7.1,4.2,0,0,0,0,0,0,4,0,1
562,Jalen Wilson,PF,23,BRK,43,664,,8%,38%,48%,5%,0.2,3.8,3,8,29,4,17,2,108,5,11
563,Dylan Windler,SF,27,TOT,17,108,,2%,24%,74%,,-8.2,-7.3,1,0,5,0,0,0,24,0,0
563,Dylan Windler,SF,27,NYK,3,7,,,,100%,,59.5,54.9,0,0,1,0,0,0,3,0,0
563,Dylan Windler,SF,27,LAL,8,28,,7%,50%,43%,,-4.0,-4.4,0,0,2,0,0,0,14,0,0
563,Dylan Windler,SF,27,ATL,6,73,,,17%,83%,,-16.4,-14.4,1,0,2,0,0,0,7,0,0
564,James Wiseman,C,22,DET,63,1091,,,,,100%,-14.1,-7.2,13,14,87,29,53,2,123,18,20
565,Isaiah Wong,SG,23,IND,1,4,100%,,,,,-62.5,-65.6,0,0,0,0,0,0,0,0,0
566,Christian Wood,PF,28,LAL,50,872,,,46%,51%,3%,0.4,0.0,16,18,48,12,43,2,110,10,12
567,Delon Wright,PG,31,TOT,47,742,86%,14%,,,,1.7,7.3,5,7,19,2,18,6,297,3,11
567,Delon Wright,PG,31,WAS,33,456,95%,5%,,,,-4.6,5.3,4,5,12,2,12,6,204,3,11
567,Delon Wright,PG,31,MIA,14,286,71%,29%,,,,11.6,10.3,1,2,7,0,6,0,93,0,0
568,Thaddeus Young,PF,35,TOT,33,439,,,2%,17%,81%,-4.8,-0.2,7,6,30,1,6,4,126,3,10
568,Thaddeus Young,PF,35,TOR,23,350,,,,4%,96%,-5.2,1.3,5,5,24,1,5,4,111,2,8
568,Thaddeus Young,PF,35,PHO,10,89,,,11%,67%,23%,-3.0,-6.4,2,1,6,0,1,0,15,1,2
569,Trae Young,PG,25,ATL,54,1942,100%,,,,,-2.4,-0.3,174,41,49,7,131,35,1382,30,54
570,Omer Yurtseven,C,25,UTA,48,545,,,,,100%,-13.8,-10.4,12,11,27,12,14,0,69,6,12
571,Cody Zeller,C,31,NOP,43,320,,,,,100%,7.3,2.9,6,2,24,6,14,4,92,3,10
572,Ivica Zubac,C,26,LAC,68,1794,,,,,100%,4.8,2.1,30,18,129,24,78,3,227,10,40
