Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,Unnamed: 16_level_0,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,Unnamed: 23_level_0,% of FG Ast'd,% of FG Ast'd,Unnamed: 26_level_0,Dunks,Dunks,Unnamed: 29_level_0,Corner 3s,Corner 3s,Unnamed: 32_level_0,Heaves,Heaves
371,Jerry Stackhouse,SG,25,DET,82,3148,.428,13.5,,.801,.357,.082,.127,.236,.199,,.462,.585,.297,.342,.399,.288,,.485,.880,,.097,132,,.330,.389,,2,0
372,John Starks,SG,34,TOT,37,1190,.375,18.3,,.685,.074,.061,.113,.437,.315,,.388,.575,.182,.246,.422,.345,,.583,.847,,.000,0,,.257,.455,,0,0
372,John Starks,SG,34,GSW,33,1108,.378,18.2,,.683,.073,.065,.112,.433,.317,,.392,.568,.182,.263,.427,.348,,.588,.839,,.000,0,,.261,.476,,0,0
372,John Starks,SG,34,CHI,4,82,.324,19.6,,.706,.088,.000,.118,.500,.294,,.333,.667,,.000,.353,.300,,.500,1.000,,.000,0,,.200,.000,,0,0
373,Vladimir Stepania,C,23,SEA,30,202,.367,12.4,,.924,.241,.228,.063,.392,.076,,.397,.579,.500,.200,.258,.000,,.690,,,.051,4,,.000,,,0,0
374,Joe Stephens,SF,27,VAN,13,181,.373,13.8,,.843,.196,.118,.235,.294,.157,,.442,.600,.167,.583,.333,.000,,.526,,,.059,3,,.750,.000,,0,0
375,Michael Stewart,C,24,TOR,42,389,.377,8.6,,1.000,.396,.340,.245,.019,.000,,.377,.524,.333,.154,1.000,,,.550,,,.075,4,,,,,0,0
376,Bryant Stith,SG,29,DEN,45,691,.455,14.8,,.704,.212,.159,.079,.254,.296,,.519,.750,.367,.467,.438,.304,,.638,.941,,.032,6,,.429,.375,,0,0
377,John Stockton*,PG,37,UTA,82,2432,.501,14.1,,.833,.297,.081,.143,.312,.167,,.530,.595,.288,.452,.566,.355,,.438,.674,,.000,0,,.058,.429,,0,0
378,Peja Stojaković,SF,22,SAC,74,1749,.448,16.3,,.628,.159,.131,.098,.238,.372,,.491,.719,.394,.343,.456,.375,,.633,.880,,.007,5,,.311,.422,,1,0
379,Damon Stoudamire,PG,26,POR,78,2372,.432,16.0,,.763,.201,.109,.093,.360,.237,,.449,.539,.361,.373,.444,.377,,.382,.800,,.000,0,,.179,.421,,1,0
380,Erick Strickland,SG,26,DAL,68,2025,.433,14.8,,.745,.160,.153,.219,.212,.255,,.447,.573,.313,.381,.516,.392,,.350,.890,,.005,4,,.215,.450,,0,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
381,Mark Strickland,SF,29,MIA,58,663,.545,9.0,,1.000,.464,.147,.161,.228,.000,,.545,.788,.364,.333,.314,,,.779,,,.237,49,,,,,0,0
382,Rod Strickland,PG,33,WAS,69,2188,.429,10.6,,.972,.261,.206,.259,.247,.028,,.440,.568,.363,.365,.447,.048,,.282,1.000,,.000,0,,.095,.000,,0,0
383,Derek Strong,PF,31,ORL,20,148,.438,13.0,,.917,.250,.146,.083,.438,.083,,.455,.750,.429,.000,.381,.250,,.700,.000,,.000,0,,.250,.000,,0,0
384,Bruno Šundov,C,19,DAL,14,61,.387,10.7,,1.000,.226,.323,.194,.258,.000,,.387,.429,.300,.500,.375,,,.667,,,.065,1,,,,,0,0
385,Bob Sura,SG,26,CLE,73,2216,.437,14.1,,.593,.353,.090,.048,.102,.407,,.484,.594,.356,.308,.301,.367,,.581,.811,,.010,8,,.157,.327,,1,0
386,Wally Szczerbiak,SF,22,MIN,73,2171,.511,13.1,,.883,.269,.127,.154,.333,.117,,.531,.700,.494,.417,.462,.359,,.748,.964,,.051,31,,.308,.417,,0,0
387,Žan Tabak,C,29,IND,18,114,.471,8.3,,1.000,.294,.382,.147,.176,.000,,.471,.900,.308,.000,.500,,,.500,,,.059,2,,,,,0,0
388,Johnny Taylor,SF,25,TOT,6,34,.357,12.7,,.929,.214,.143,.214,.357,.071,,.308,.333,.500,.333,.200,1.000,,.750,.000,,.071,0,,.000,,,0,0
388,Johnny Taylor,SF,25,DEN,1,5,.000,14.5,,1.000,.000,.000,.500,.500,.000,,.000,,,.000,.000,,,,,,.000,0,,,,,0,0
388,Johnny Taylor,SF,25,ORL,5,29,.417,12.4,,.917,.250,.167,.167,.333,.083,,.364,.333,.500,.500,.250,1.000,,.750,.000,,.083,0,,.000,,,0,0
389,Maurice Taylor,PF,23,LAC,62,2227,.464,11.4,,.992,.230,.206,.275,.280,.008,,.466,.643,.397,.401,.437,.125,,.477,.000,,.063,56,,.375,.000,,0,0
390,Jason Terry,PG,22,ATL,81,1888,.415,16.1,,.738,.173,.092,.183,.290,.262,,.458,.567,.418,.382,.454,.293,,.330,.848,,.005,3,,.064,.300,,2,1
391,Jamel Thomas,SF,26,TOT,7,46,.444,12.7,,.833,.167,.111,.333,.222,.167,,.533,1.000,.500,.333,.500,.000,,1.000,,,.056,1,,1.000,.000,,0,0
391,Jamel Thomas,SF,26,BOS,3,19,.500,9.4,,.900,.300,.200,.300,.100,.100,,.556,1.000,.500,.333,.000,.000,,1.000,,,.100,1,,1.000,.000,,0,0
391,Jamel Thomas,SF,26,GSW,4,27,.375,16.9,,.750,.000,.000,.375,.375,.250,,.500,,,.333,.667,.000,,1.000,,,.000,0,,1.000,.000,,0,0
392,John Thomas,C,24,TOR,55,477,.458,9.8,,.991,.411,.234,.215,.131,.009,,.462,.523,.440,.478,.286,.000,,.653,,,.028,3,,.000,,,0,0
393,Kenny Thomas,PF,22,HOU,72,1797,.399,12.4,,.770,.348,.222,.066,.134,.230,,.440,.578,.373,.200,.310,.262,,.528,.938,,.064,29,,.115,.357,,0,0
394,Kurt Thomas,PF,27,NYK,80,1971,.505,9.4,,.994,.269,.316,.275,.135,.006,,.506,.653,.462,.463,.403,.333,,.688,1.000,,.021,10,,.333,.000,,0,0
395,Tim Thomas,SF,22,MIL,80,2093,.461,12.9,,.758,.290,.174,.169,.126,.242,,.497,.674,.435,.331,.400,.346,,.627,.952,,.100,68,,.374,.382,,1,0
396,Otis Thorpe,PF,37,MIA,51,777,.514,10.5,,.988,.280,.255,.210,.243,.012,,.521,.691,.484,.412,.458,.000,,.760,,,.058,12,,.000,,,1,0
397,Robert Traylor,PF,22,MIL,44,447,.475,7.3,,.967,.443,.418,.066,.041,.033,,.492,.537,.471,.250,.600,.000,,.655,,,.205,19,,.000,,,0,0
398,Gary Trent,SF,25,DAL,11,301,.493,9.0,,.986,.289,.331,.232,.134,.014,,.500,.732,.468,.333,.368,.000,,.386,,,.035,5,,.000,,,0,0
399,Mirsad Türkcan,PF,23,TOT,17,90,.368,14.1,,.842,.158,.237,.158,.289,.158,,.438,.667,.222,.500,.455,.000,,.643,,,.000,0,,.500,.000,,0,0
399,Mirsad Türkcan,PF,23,NYK,7,25,.200,15.4,,.800,.300,.000,.200,.300,.200,,.250,.667,,.000,.000,.000,,1.000,,,.000,0,,.500,.000,,0,0
399,Mirsad Türkcan,PF,23,MIL,10,65,.429,13.7,,.857,.107,.321,.143,.286,.143,,.500,.667,.222,.750,.625,.000,,.583,,,.000,0,,.500,.000,,0,0
400,Wayne Turner,PG,23,BOS,3,41,.167,10.7,,1.000,.000,.500,.167,.333,.000,,.167,,.333,.000,.000,,,.000,,,.000,0,,,,,0,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
401,Nick Van Exel,PG,28,DEN,79,2950,.390,16.0,,.669,.143,.178,.147,.202,.331,,.419,.543,.403,.354,.392,.332,,.188,.474,,.001,1,,.152,.328,,3,0
402,Keith Van Horn,PF,24,NJN,80,2782,.445,12.1,,.819,.302,.237,.119,.160,.181,,.462,.645,.359,.293,.393,.368,,.512,1.000,,.080,93,,.206,.404,,1,0
403,Jacque Vaughn,PG,24,UTA,78,884,.416,15.4,,.870,.229,.069,.084,.489,.130,,.417,.500,.389,.136,.430,.412,,.411,.500,,.000,0,,.059,.500,,0,0
404,Loy Vaught,PF,31,DET,43,292,.360,13.0,,.966,.202,.135,.191,.438,.034,,.372,.556,.333,.412,.282,.000,,.844,,,.067,5,,.333,.000,,0,0
405,Fred Vinson,SG,29,SEA,8,40,.294,15.3,,.588,.118,.176,.176,.118,.412,,.300,1.000,.000,.000,.500,.286,,.333,1.000,,.000,0,,.857,.167,,0,0
406,Antoine Walker,PF,23,BOS,82,3003,.430,9.6,,.811,.345,.344,.064,.057,.189,,.471,.577,.423,.361,.244,.256,,.459,.986,,.024,34,,.200,.316,,0,0
407,Samaki Walker,PF,23,SAS,71,980,.449,7.6,,1.000,.302,.341,.282,.075,.000,,.449,.652,.404,.349,.217,,,.555,,,.115,31,,,,,0,0
408,Ben Wallace*,PF,25,ORL,81,1959,.503,6.0,,1.000,.620,.305,.042,.033,.000,,.503,.633,.304,.143,.364,,,.565,,,.278,81,,,,,0,0
409,John Wallace,SF,25,NYK,60,798,.467,9.5,,.991,.274,.298,.283,.136,.009,,.471,.648,.333,.479,.400,.000,,.555,,,.069,21,,.667,.000,,0,0
410,Rasheed Wallace,PF,25,POR,81,2845,.519,10.9,,.952,.307,.240,.136,.269,.048,,.537,.710,.450,.444,.463,.160,,.747,1.000,,.166,148,,.100,.000,,3,0
411,Rex Walters,PG,29,MIA,33,389,.418,16.2,,.780,.187,.099,.099,.396,.220,,.465,.824,.222,.444,.361,.250,,.333,1.000,,.000,0,,.250,.400,,0,0
412,Charlie Ward,PG,29,NYK,72,1986,.423,19.3,,.409,.174,.067,.051,.116,.591,,.475,.654,.300,.174,.442,.386,,.322,.863,,.000,0,,.223,.407,,8,1
413,Clarence Weatherspoon,PF,29,MIA,78,1615,.513,8.4,,1.000,.406,.272,.186,.136,.000,,.513,.671,.360,.449,.439,,,.688,,,.143,54,,,,,0,0
414,Chris Webber*,PF,26,SAC,75,2880,.483,11.1,,.939,.222,.260,.185,.272,.061,,.496,.729,.413,.387,.461,.284,,.591,.778,,.097,137,,.032,.667,,2,0
415,Bonzi Wells,SF,23,POR,66,1162,.492,11.3,,.890,.402,.158,.100,.229,.110,,.506,.637,.342,.438,.418,.377,,.546,.850,,.077,30,,.509,.259,,0,0
416,Bill Wennington,C,36,SAC,7,57,.316,15.6,,1.000,.211,.000,.316,.526,.000,,.316,.250,,.500,.200,,,.833,,,.053,1,,,,,0,0
417,David Wesley,PG,29,CHH,82,2760,.426,17.3,,.740,.177,.034,.090,.440,.260,,.451,.527,.219,.314,.467,.355,,.602,.898,,.000,0,,.161,.375,,0,0
418,Doug West,SG,32,VAN,38,581,.407,11.0,,.979,.324,.110,.193,.352,.021,,.415,.532,.375,.321,.373,.000,,.831,,,.062,8,,.667,.000,,0,0
419,Mark West,C,39,PHO,22,127,.417,4.4,,1.000,.583,.417,.000,.000,.000,,.417,.714,.000,,,,,.800,,,.083,1,,,,,0,0
420,Jahidi White,C,23,WAS,80,1537,.507,4.3,,1.000,.649,.311,.033,.007,.000,,.507,.592,.357,.267,.333,,,.583,,,.242,102,,,,,0,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
421,Chris Whitney,PG,28,WAS,82,1627,.417,18.5,,.511,.096,.102,.100,.213,.489,,.455,.720,.245,.385,.468,.376,,.215,.646,,.000,0,,.125,.375,,0,0
422,Aaron Williams,PF,28,WAS,81,1545,.522,5.7,,.993,.480,.367,.093,.053,.007,,.526,.704,.352,.286,.542,.000,,.643,,,.164,73,,.000,,,0,0
423,Alvin Williams,PG,25,TOR,55,779,.397,15.7,,.808,.188,.094,.143,.383,.192,,.422,.556,.370,.293,.418,.291,,.439,.438,,.000,0,,.145,.500,,1,0
424,Eric Williams,SF,27,BOS,68,1378,.427,11.4,,.813,.249,.282,.117,.166,.187,,.446,.521,.413,.289,.500,.347,,.550,1.000,,.021,8,,.736,.377,,0,0
425,Jason Williams,PG,24,SAC,81,2760,.373,18.4,,.481,.202,.079,.040,.159,.519,,.466,.553,.416,.410,.394,.287,,.280,.352,,.005,4,,.053,.259,,7,0
426,Jerome Williams,PF,26,DET,82,2102,.564,6.1,,.993,.671,.243,.044,.035,.007,,.567,.680,.342,.250,.375,.000,,.588,,,.164,71,,.667,.000,,0,0
427,Lorenzo Williams,PF,30,WAS,8,76,.778,3.5,,1.000,.667,.333,.000,.000,.000,,.778,.833,.667,,,,,.429,,,.333,2,,,,,0,0
428,Monty Williams,SF,28,ORL,75,1501,.489,9.7,,.991,.409,.214,.115,.253,.009,,.490,.614,.400,.323,.441,.400,,.556,.500,,.030,12,,.400,.500,,1,1
429,Scott Williams,C,31,MIL,68,1488,.500,9.5,,1.000,.291,.249,.312,.148,.000,,.500,.718,.396,.398,.460,,,.695,,,.106,42,,,,,0,0
430,Shammond Williams,PG,24,SEA,43,517,.373,16.9,,.640,.138,.120,.098,.284,.360,,.417,.645,.407,.273,.359,.296,,.267,.458,,.013,2,,.185,.067,,0,0
431,Walt Williams,SF,29,HOU,76,1859,.458,16.5,,.617,.225,.068,.085,.239,.383,,.500,.634,.391,.328,.466,.391,,.719,.971,,.041,24,,.330,.384,,0,0
432,Corliss Williamson,SF,26,SAC,76,1707,.500,6.8,,1.000,.360,.444,.130,.066,.000,,.500,.692,.413,.358,.317,,,.688,,,.045,24,,,,,0,0
433,Kevin Willis,PF,37,TOR,79,1679,.415,9.2,,.995,.272,.343,.272,.107,.005,,.415,.626,.318,.310,.459,.333,,.613,1.000,,.047,22,,.333,1.000,,2,0
434,Dedric Willoughby,PG,25,CHI,25,508,.341,19.7,,.453,.106,.078,.056,.212,.547,,.395,.474,.214,.300,.447,.296,,.688,.759,,.000,0,,.163,.313,,0,0
435,David Wingate,SG,36,NYK,7,32,.111,12.0,,1.000,.333,.000,.333,.333,.000,,.111,.333,,.000,.000,,,1.000,,,.000,0,,,,,0,0
436,Haywoode Workman,PG,34,TOT,36,350,.344,18.6,,.522,.144,.044,.078,.256,.478,,.362,.462,.000,.286,.391,.326,,.529,.786,,.000,0,,.349,.400,,0,0
436,Haywoode Workman,PG,34,MIL,23,248,.371,18.1,,.532,.161,.065,.081,.226,.468,,.364,.500,.000,.200,.429,.379,,.583,.909,,.000,0,,.379,.545,,0,0
436,Haywoode Workman,PG,34,TOR,13,102,.286,19.7,,.500,.107,.000,.071,.321,.500,,.357,.333,,.500,.333,.214,,.400,.333,,.000,0,,.286,.000,,0,0
437,Metta World Peace,SF,20,CHI,72,2238,.407,14.1,,.748,.369,.094,.082,.204,.252,,.438,.568,.268,.242,.361,.314,,.518,.917,,.040,27,,.283,.278,,2,0
438,Lorenzen Wright,C,24,ATL,75,1205,.499,8.0,,.992,.366,.327,.252,.047,.008,,.500,.667,.424,.385,.353,.333,,.536,1.000,,.089,32,,.333,1.000,,1,0
439,Tim Young,C,23,GSW,25,137,.333,8.4,,1.000,.231,.462,.103,.205,.000,,.333,.556,.222,.500,.250,,,.385,,,.000,0,,,,,0,0
